43101.0,28736.455886393844
43102.0,36907.90575133194
43103.0,46129.85775654492
43104.0,49834.46161367168
43105.0,61699.36607787409
43106.0,71579.39340090986
43107.0,81830.39830104026
43108.0,92276.71729767551
43109.0,102805.65611960646
43110.0,113337.53719278814
43111.0,123810.57755086107
43112.0,134173.10071862978
43113.0,144379.44108091542
43114.0,128467.55688264621
43115.0,135795.82094741423
43116.0,142918.5302893829
43117.0,149809.44663392706
43118.0,156443.80551893846
43119.0,162798.40894731786
43120.0,168851.77449342178
43121.0,220579.3169699914
43122.0,226753.36956289387
43123.0,186990.0338890238
43124.0,190850.73975703798
43125.0,242046.76209505694
43126.0,246457.92041160786
43127.0,250348.416204295
43128.0,203450.18766412718
43129.0,205836.9349284958
43130.0,207854.00283726017
43131.0,360425.1171267361
43132.0,361211.56051945273
43133.0,361373.83502466
43134.0,360974.5342897921
43135.0,149945.4412195936
43136.0,149610.86774360202
43137.0,149189.51691162336
43138.0,148712.912140227
43139.0,148214.04873648434
43140.0,147726.86290187523
43141.0,147285.58204083002
43142.0,146923.97199740304
43143.0,204562.3475797077
43144.0,204384.34403394302
43145.0,249680.61517328405
43146.0,249832.42476053312
43147.0,250367.60554402415
43148.0,251322.04411609177
43149.0,276020.34574497124
43150.0,277662.87142674805
43151.0,279821.197154179
43152.0,282495.41902395757
43153.0,285673.17190252594
43154.0,289330.60729526635
43155.0,293433.8002335846
43156.0,297940.4657441514
43157.0,302801.86455635016
43158.0,307964.7837656066
43159.0,313373.48813903873
43160.0,282132.93232893007
43161.0,287299.348384693
43162.0,292504.0165874395
43163.0,297705.1394946063
43164.0,440052.2105008384
43165.0,447632.22500160744
43166.0,458537.01284199767
43167.0,465866.72315940337
43168.0,344990.55384817376
43169.0,413052.9116519098
43170.0,427526.65496512735
43171.0,471486.2664178227
43172.0,517507.663909444
43173.0,586054.6926233295
43174.0,596834.2438094021
43175.0,724408.5200672238
43176.0,835035.2734399299
43177.0,900611.6895703762
43178.0,927872.4731976598
43179.0,946149.4820517817
43180.0,999799.0014986038
43181.0,1055980.8355788307
43182.0,1083491.98151434
43183.0,1110747.7898578625
43184.0,1137678.952520041
43185.0,1164212.674275358
43186.0,1183270.0835171903
43187.0,1208808.2444350524
43188.0,1209075.224114939
43189.0,1193939.1217538668
43190.0,1218934.2685291318
43191.0,1250108.2173951233
43192.0,1257031.4287495175
43193.0,1275981.1976335444
43194.0,1300062.7467322818
43195.0,1364747.1130157637
43196.0,1383815.746429073
43197.0,1414039.5326221802
43198.0,1428881.629657468
43199.0,1442231.0300650578
43200.0,1454018.699373428
43201.0,1464335.2555502702
43202.0,1473145.279092992
43203.0,1474044.7116001744
43204.0,1478397.4076360872
43205.0,1480987.5798181463
43206.0,1481799.9181748517
43207.0,1482590.9982937428
43208.0,1480055.5391142173
43209.0,1475761.3044278251
43210.0,1469738.719648532
43211.0,1462031.6784645312
43212.0,1415932.4815404632
43213.0,1382919.6405812264
43214.0,1388322.3316792666
43215.0,1381123.282688164
43216.0,1358833.1847636236
43217.0,1321223.891509153
43218.0,1324098.2117939612
43219.0,1317854.980819793
43220.0,1310173.528612978
43221.0,1323914.4911630224
43222.0,1350906.2994962211
43223.0,1381105.6138191894
43224.0,1399233.8059315556
43225.0,1418059.483259936
43226.0,1459947.2428114046
43227.0,1479767.3296362963
43228.0,1493971.7724649322
43229.0,1483538.3855877107
43230.0,1427105.2927951545
43231.0,1378789.6433392996
43232.0,1379855.6568521762
