LATITUDE,LONGITUDE,SLDF,OBSERVATION DATE
3590533.853526841,-10744270.559150176,0.5701934267562786,43102.0
3590533.853526841,-10744270.559150176,0.5701934267562786,43102.0
3494834.702160252,-10677206.621727528,0.6270193040122177,43102.0
3494834.702160252,-10677206.621727528,0.6270193040122177,43102.0
3494834.702160252,-10677206.621727528,0.6270193040122177,43102.0
3494834.702160252,-10677206.621727528,0.6270193040122177,43102.0
3461374.3885839405,-10717140.184736155,0.6346173689209657,43102.0
3461374.3885839405,-10717140.184736155,0.6346173689209657,43102.0
3385182.202825687,-10870746.36559419,0.6649828085249906,43102.0
3295492.023417532,-10780921.655465731,0.7152943153664748,43102.0
3256883.52430746,-10895732.125490282,0.8098441359808791,43102.0
3252625.0956262294,-10876514.262558203,0.8120476892784807,43102.0
3252625.0956262294,-10876514.262558203,0.8120476892784807,43102.0
3253634.9798536166,-10894809.409363046,0.8140595262034925,43102.0
3185650.1153363497,-10910774.394322705,0.8958576019933798,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3188449.9315642426,-10887351.114799386,0.8967753014039326,43102.0
3027082.7872049087,-10836751.274405317,1.0312862614894496,43102.0
3027082.7872049087,-10836751.274405317,1.0312862614894496,43102.0
3027082.7872049087,-10836751.274405317,1.0312862614894496,43102.0
3027082.7872049087,-10836751.274405317,1.0312862614894496,43102.0
3002279.658592618,-10826758.357487736,1.0370396253535095,43102.0
3002279.658592618,-10826758.357487736,1.0370396253535095,43102.0
3002279.658592618,-10826758.357487736,1.0370396253535095,43102.0
3002279.658592618,-10826758.357487736,1.0370396253535095,43102.0
3004241.876215058,-10829391.27495203,1.0394623081789396,43102.0
3004241.876215058,-10829391.27495203,1.0394623081789396,43102.0
3004241.876215058,-10829391.27495203,1.0394623081789396,43102.0
3032231.2673186082,-10945507.979013499,1.0936069618438062,43102.0
3016974.6615315415,-10945131.374044195,1.1182577243669407,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3016233.8001305303,-10946355.732595636,1.1199170372163452,43102.0
3535200.4493444944,-10280980.946519442,0.4529182931351146,43103.0
3472228.447205168,-10580831.472010626,0.5437079645052116,43103.0
3590533.853526841,-10744270.559150176,0.5482014766201572,43103.0
3590533.853526841,-10744270.559150176,0.5482014766201572,43103.0
3494834.702160252,-10677206.621727528,0.5985023625504207,43103.0
3494834.702160252,-10677206.621727528,0.5985023625504207,43103.0
3494834.702160252,-10677206.621727528,0.5985023625504207,43103.0
3494834.702160252,-10677206.621727528,0.5985023625504207,43103.0
3461374.3885839405,-10717140.184736155,0.6113403668027282,43103.0
3461374.3885839405,-10717140.184736155,0.6113403668027282,43103.0
3385182.202825687,-10870746.36559419,0.6690853461911401,43103.0
3295492.023417532,-10780921.655465731,0.7114438956925625,43103.0
3256883.52430746,-10895732.125490282,0.8245945692183597,43103.0
3252625.0956262294,-10876514.262558203,0.8261949495700089,43103.0
3252625.0956262294,-10876514.262558203,0.8261949495700089,43103.0
3253634.9798536166,-10894809.409363046,0.8288330865560856,43103.0
3249013.6300797313,-10875099.725788694,0.8299697282036139,43103.0
3249013.6300797313,-10875099.725788694,0.8299697282036139,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3188449.9315642426,-10887351.114799386,0.909021450091654,43103.0
3185650.1153363497,-10910774.394322705,0.9115151145199215,43103.0
3087982.28304986,-10850257.657091318,0.9955714495869359,43103.0
3087982.28304986,-10850257.657091318,0.9955714495869359,43103.0
3002279.658592618,-10826758.357487736,1.0509294255908301,43103.0
3002279.658592618,-10826758.357487736,1.0509294255908301,43103.0
3002279.658592618,-10826758.357487736,1.0509294255908301,43103.0
3002279.658592618,-10826758.357487736,1.0509294255908301,43103.0
3027082.7872049087,-10836751.274405317,1.0530365467840823,43103.0
3027082.7872049087,-10836751.274405317,1.0530365467840823,43103.0
3027082.7872049087,-10836751.274405317,1.0530365467840823,43103.0
3027082.7872049087,-10836751.274405317,1.0530365467840823,43103.0
3004241.876215058,-10829391.27495203,1.054249623215747,43103.0
3004241.876215058,-10829391.27495203,1.054249623215747,43103.0
3004241.876215058,-10829391.27495203,1.054249623215747,43103.0
3037053.339325359,-10861773.380115155,1.0709335086935772,43103.0
3037053.339325359,-10861773.380115155,1.0709335086935772,43103.0
3037053.339325359,-10861773.380115155,1.0709335086935772,43103.0
3038805.224435345,-10873122.224090345,1.077692184668516,43103.0
3038805.224435345,-10873122.224090345,1.077692184668516,43103.0
3038805.224435345,-10873122.224090345,1.077692184668516,43103.0
3038805.224435345,-10873122.224090345,1.077692184668516,43103.0
3032231.2673186082,-10945507.979013499,1.1084388891952748,43103.0
3016974.6615315415,-10945131.374044195,1.129395800054728,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3016233.8001305303,-10946355.732595636,1.1306595541791282,43103.0
3535200.4493444944,-10280980.946519442,0.45276997231421606,43104.0
3472228.447205168,-10580831.472010626,0.5298028418397284,43104.0
3590533.853526841,-10744270.559150176,0.5316075579438568,43104.0
3590533.853526841,-10744270.559150176,0.5316075579438568,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3461374.3885839405,-10717140.184736155,0.6158305710907532,43104.0
3385182.202825687,-10870746.36559419,0.6575374980847307,43104.0
3256883.52430746,-10895732.125490282,0.8070716952724978,43104.0
3252625.0956262294,-10876514.262558203,0.8104401316542869,43104.0
3252625.0956262294,-10876514.262558203,0.8104401316542869,43104.0
3249013.6300797313,-10875099.725788694,0.8144913675418888,43104.0
3249013.6300797313,-10875099.725788694,0.8144913675418888,43104.0
3295940.769590166,-11387989.763557103,0.8194347580424348,43104.0
3295940.769590166,-11387989.763557103,0.8194347580424348,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3188449.9315642426,-10887351.114799386,0.8968586003578332,43104.0
3185650.1153363497,-10910774.394322705,0.8979922896616966,43104.0
3087982.28304986,-10850257.657091318,0.9908347597327997,43104.0
3087982.28304986,-10850257.657091318,0.9908347597327997,43104.0
3002279.658592618,-10826758.357487736,1.0491369904426993,43104.0
3002279.658592618,-10826758.357487736,1.0491369904426993,43104.0
3002279.658592618,-10826758.357487736,1.0491369904426993,43104.0
3002279.658592618,-10826758.357487736,1.0491369904426993,43104.0
3027082.7872049087,-10836751.274405317,1.0505095132466284,43104.0
3027082.7872049087,-10836751.274405317,1.0505095132466284,43104.0
3027082.7872049087,-10836751.274405317,1.0505095132466284,43104.0
3027082.7872049087,-10836751.274405317,1.0505095132466284,43104.0
3004241.876215058,-10829391.27495203,1.05226636772267,43104.0
3004241.876215058,-10829391.27495203,1.05226636772267,43104.0
3004241.876215058,-10829391.27495203,1.05226636772267,43104.0
3037053.339325359,-10861773.380115155,1.0662627356112495,43104.0
3037053.339325359,-10861773.380115155,1.0662627356112495,43104.0
3037053.339325359,-10861773.380115155,1.0662627356112495,43104.0
3038805.224435345,-10873122.224090345,1.072015393789421,43104.0
3038805.224435345,-10873122.224090345,1.072015393789421,43104.0
3038805.224435345,-10873122.224090345,1.072015393789421,43104.0
3038805.224435345,-10873122.224090345,1.072015393789421,43104.0
3032231.2673186082,-10945507.979013499,1.0966024814841282,43104.0
3016974.6615315415,-10945131.374044195,1.1176286791829082,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3016233.8001305303,-10946355.732595636,1.1187965323308124,43104.0
3535200.4493444944,-10280980.946519442,0.3012506505342512,43105.0
3472228.447205168,-10580831.472010626,0.42972843195718186,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3461374.3885839405,-10717140.184736155,0.5645045796494432,43105.0
3385182.202825687,-10870746.36559419,0.6666161758566459,43105.0
3252625.0956262294,-10876514.262558203,0.8140507467105713,43105.0
3252625.0956262294,-10876514.262558203,0.8140507467105713,43105.0
3249013.6300797313,-10875099.725788694,0.8172568424492539,43105.0
3249013.6300797313,-10875099.725788694,0.8172568424492539,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3188449.9315642426,-10887351.114799386,0.9047503052462217,43105.0
3185650.1153363497,-10910774.394322705,0.9188312375873374,43105.0
3295940.769590166,-11387989.763557103,0.9678231408763791,43105.0
3295940.769590166,-11387989.763557103,0.9678231408763791,43105.0
3087982.28304986,-10850257.657091318,0.9752631473356951,43105.0
3087982.28304986,-10850257.657091318,0.9752631473356951,43105.0
3002279.658592618,-10826758.357487736,1.0234824347596918,43105.0
3002279.658592618,-10826758.357487736,1.0234824347596918,43105.0
3002279.658592618,-10826758.357487736,1.0234824347596918,43105.0
3002279.658592618,-10826758.357487736,1.0234824347596918,43105.0
3004241.876215058,-10829391.27495203,1.0279803015913267,43105.0
3004241.876215058,-10829391.27495203,1.0279803015913267,43105.0
3004241.876215058,-10829391.27495203,1.0279803015913267,43105.0
3027082.7872049087,-10836751.274405317,1.0291220634108322,43105.0
3027082.7872049087,-10836751.274405317,1.0291220634108322,43105.0
3027082.7872049087,-10836751.274405317,1.0291220634108322,43105.0
3027082.7872049087,-10836751.274405317,1.0291220634108322,43105.0
3037053.339325359,-10861773.380115155,1.059203114984653,43105.0
3037053.339325359,-10861773.380115155,1.059203114984653,43105.0
3037053.339325359,-10861773.380115155,1.059203114984653,43105.0
3038805.224435345,-10873122.224090345,1.0719180658461804,43105.0
3038805.224435345,-10873122.224090345,1.0719180658461804,43105.0
3038805.224435345,-10873122.224090345,1.0719180658461804,43105.0
3038805.224435345,-10873122.224090345,1.0719180658461804,43105.0
3469980.5620387555,-11814078.428379456,1.1384808771142623,43105.0
3469980.5620387555,-11814078.428379456,1.1384808771142623,43105.0
3032231.2673186082,-10945507.979013499,1.1458414698168096,43105.0
3016974.6615315415,-10945131.374044195,1.169020050748977,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3016233.8001305303,-10946355.732595636,1.1711842833319084,43105.0
3535200.4493444944,-10280980.946519442,0.21840203384135712,43106.0
3472228.447205168,-10580831.472010626,0.395733338320509,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3461374.3885839405,-10717140.184736155,0.5724083311448075,43106.0
3575367.0107089565,-10825390.007174956,0.6357006548002986,43106.0
3575367.0107089565,-10825390.007174956,0.6357006548002986,43106.0
3575367.0107089565,-10825390.007174956,0.6357006548002986,43106.0
3575367.0107089565,-10825390.007174956,0.6357006548002986,43106.0
3385182.202825687,-10870746.36559419,0.6830735646425445,43106.0
3252625.0956262294,-10876514.262558203,0.8024579308728104,43106.0
3252625.0956262294,-10876514.262558203,0.8024579308728104,43106.0
3249013.6300797313,-10875099.725788694,0.8049057852840605,43106.0
3249013.6300797313,-10875099.725788694,0.8049057852840605,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3188449.9315642426,-10887351.114799386,0.8970418808034218,43106.0
3087982.28304986,-10850257.657091318,0.9711376805707398,43106.0
3087982.28304986,-10850257.657091318,0.9711376805707398,43106.0
3002279.658592618,-10826758.357487736,1.0292891438762388,43106.0
3002279.658592618,-10826758.357487736,1.0292891438762388,43106.0
3002279.658592618,-10826758.357487736,1.0292891438762388,43106.0
3002279.658592618,-10826758.357487736,1.0292891438762388,43106.0
3027082.7872049087,-10836751.274405317,1.0344378110802666,43106.0
3027082.7872049087,-10836751.274405317,1.0344378110802666,43106.0
3027082.7872049087,-10836751.274405317,1.0344378110802666,43106.0
3027082.7872049087,-10836751.274405317,1.0344378110802666,43106.0
3004241.876215058,-10829391.27495203,1.0347180144072485,43106.0
3004241.876215058,-10829391.27495203,1.0347180144072485,43106.0
3004241.876215058,-10829391.27495203,1.0347180144072485,43106.0
3295940.769590166,-11387989.763557103,1.0583391809658595,43106.0
3295940.769590166,-11387989.763557103,1.0583391809658595,43106.0
3037053.339325359,-10861773.380115155,1.0744779299946887,43106.0
3037053.339325359,-10861773.380115155,1.0744779299946887,43106.0
3037053.339325359,-10861773.380115155,1.0744779299946887,43106.0
3038805.224435345,-10873122.224090345,1.0923807882471546,43106.0
3038805.224435345,-10873122.224090345,1.0923807882471546,43106.0
3038805.224435345,-10873122.224090345,1.0923807882471546,43106.0
3038805.224435345,-10873122.224090345,1.0923807882471546,43106.0
3032231.2673186082,-10945507.979013499,1.204912406618266,43106.0
3468330.1544072293,-9465350.084000897,1.2064378976358985,43106.0
3468330.1544072293,-9465350.084000897,1.2064378976358985,43106.0
3468330.1544072293,-9465350.084000897,1.2064378976358985,43106.0
3468330.1544072293,-9465350.084000897,1.2064378976358985,43106.0
3468315.0282631656,-9465046.571409246,1.2065875505637669,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3016233.8001305303,-10946355.732595636,1.2372997039223141,43106.0
3535200.4493444944,-10280980.946519442,0.5160034335313952,43107.0
3472228.447205168,-10580831.472010626,0.5373842410300751,43107.0
3461374.3885839405,-10717140.184736155,0.6343763760949231,43107.0
3461374.3885839405,-10717140.184736155,0.6343763760949231,43107.0
3461374.3885839405,-10717140.184736155,0.6343763760949231,43107.0
3461374.3885839405,-10717140.184736155,0.6343763760949231,43107.0
3252625.0956262294,-10876514.262558203,0.6462242658557059,43107.0
3252625.0956262294,-10876514.262558203,0.6462242658557059,43107.0
3249013.6300797313,-10875099.725788694,0.6503685050214512,43107.0
3249013.6300797313,-10875099.725788694,0.6503685050214512,43107.0
3575367.0107089565,-10825390.007174956,0.7529725200716936,43107.0
3575367.0107089565,-10825390.007174956,0.7529725200716936,43107.0
3575367.0107089565,-10825390.007174956,0.7529725200716936,43107.0
3575367.0107089565,-10825390.007174956,0.7529725200716936,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3188449.9315642426,-10887351.114799386,0.7626660224066761,43107.0
3295940.769590166,-11387989.763557103,0.8802558887537217,43107.0
3295940.769590166,-11387989.763557103,0.8802558887537217,43107.0
3087982.28304986,-10850257.657091318,0.9287852106567983,43107.0
3087982.28304986,-10850257.657091318,0.9287852106567983,43107.0
3468315.0282631656,-9465046.571409246,0.9882563995839944,43107.0
3027082.7872049087,-10836751.274405317,1.0906230818868405,43107.0
3027082.7872049087,-10836751.274405317,1.0906230818868405,43107.0
3027082.7872049087,-10836751.274405317,1.0906230818868405,43107.0
3027082.7872049087,-10836751.274405317,1.0906230818868405,43107.0
3037053.339325359,-10861773.380115155,1.1099606625628358,43107.0
3037053.339325359,-10861773.380115155,1.1099606625628358,43107.0
3037053.339325359,-10861773.380115155,1.1099606625628358,43107.0
3002279.658592618,-10826758.357487736,1.1150790121906156,43107.0
3002279.658592618,-10826758.357487736,1.1150790121906156,43107.0
3002279.658592618,-10826758.357487736,1.1150790121906156,43107.0
3002279.658592618,-10826758.357487736,1.1150790121906156,43107.0
3004241.876215058,-10829391.27495203,1.118705548208215,43107.0
3004241.876215058,-10829391.27495203,1.118705548208215,43107.0
3004241.876215058,-10829391.27495203,1.118705548208215,43107.0
3038805.224435345,-10873122.224090345,1.1204339459468833,43107.0
3038805.224435345,-10873122.224090345,1.1204339459468833,43107.0
3038805.224435345,-10873122.224090345,1.1204339459468833,43107.0
3038805.224435345,-10873122.224090345,1.1204339459468833,43107.0
3032231.2673186082,-10945507.979013499,1.2115734059696088,43107.0
3016233.8001305303,-10946355.732595636,1.2739361320815206,43107.0
3016233.8001305303,-10946355.732595636,1.2739361320815206,43107.0
3016233.8001305303,-10946355.732595636,1.2739361320815206,43107.0
3016233.8001305303,-10946355.732595636,1.2739361320815206,43107.0
3016233.8001305303,-10946355.732595636,1.2739361320815206,43107.0
3249013.6300797313,-10875099.725788694,0.6017447132637371,43108.0
3249013.6300797313,-10875099.725788694,0.6017447132637371,43108.0
3472228.447205168,-10580831.472010626,0.6944812580754961,43108.0
3295940.769590166,-11387989.763557103,0.7678356307401978,43108.0
3295940.769590166,-11387989.763557103,0.7678356307401978,43108.0
3461374.3885839405,-10717140.184736155,0.7743717740087459,43108.0
3461374.3885839405,-10717140.184736155,0.7743717740087459,43108.0
3461374.3885839405,-10717140.184736155,0.7743717740087459,43108.0
3461374.3885839405,-10717140.184736155,0.7743717740087459,43108.0
3559834.829777572,-10861362.533270484,0.8168765036204816,43108.0
3575367.0107089565,-10825390.007174956,0.8846884527244906,43108.0
3575367.0107089565,-10825390.007174956,0.8846884527244906,43108.0
3575367.0107089565,-10825390.007174956,0.8846884527244906,43108.0
3575367.0107089565,-10825390.007174956,0.8846884527244906,43108.0
3087982.28304986,-10850257.657091318,0.8855715798862557,43108.0
3087982.28304986,-10850257.657091318,0.8855715798862557,43108.0
3037053.339325359,-10861773.380115155,1.0285370793148385,43108.0
3037053.339325359,-10861773.380115155,1.0285370793148385,43108.0
3037053.339325359,-10861773.380115155,1.0285370793148385,43108.0
3038805.224435345,-10873122.224090345,1.046193414622939,43108.0
3038805.224435345,-10873122.224090345,1.046193414622939,43108.0
3038805.224435345,-10873122.224090345,1.046193414622939,43108.0
3038805.224435345,-10873122.224090345,1.046193414622939,43108.0
3468315.0282631656,-9465046.571409246,1.0765100999606163,43108.0
2743335.6923883865,-11658105.773258341,1.180979196688826,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3016233.8001305303,-10946355.732595636,1.1876148860336653,43108.0
3362136.289384792,-10640139.435419284,0.25305579410829604,43109.0
3559834.829777572,-10861362.533270484,0.31368395524475196,43109.0
3461374.3885839405,-10717140.184736155,0.34515967326806263,43109.0
3461374.3885839405,-10717140.184736155,0.34515967326806263,43109.0
3461374.3885839405,-10717140.184736155,0.34515967326806263,43109.0
3461374.3885839405,-10717140.184736155,0.34515967326806263,43109.0
3575367.0107089565,-10825390.007174956,0.38132318485005634,43109.0
3575367.0107089565,-10825390.007174956,0.38132318485005634,43109.0
3575367.0107089565,-10825390.007174956,0.38132318485005634,43109.0
3575367.0107089565,-10825390.007174956,0.38132318485005634,43109.0
3495016.2331954907,-10673542.418236626,0.42107110603488657,43109.0
3295940.769590166,-11387989.763557103,0.48659817811546546,43109.0
3295940.769590166,-11387989.763557103,0.48659817811546546,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
3016233.8001305303,-10946355.732595636,1.013962844337348,43109.0
2743335.6923883865,-11658105.773258341,1.1285969938088527,43109.0
3696657.1224756683,-10547278.007505631,1.2371624732378739,43109.0
3708017.0195034426,-10542879.72989659,1.2995600256178557,43109.0
3708017.0195034426,-10542879.72989659,1.2995600256178557,43109.0
3708017.0195034426,-10542879.72989659,1.2995600256178557,43109.0
3708017.0195034426,-10542879.72989659,1.2995600256178557,43109.0
3708160.8851945824,-10542409.917117646,1.301399698860822,43109.0
3708160.8851945824,-10542409.917117646,1.301399698860822,43109.0
3708160.8851945824,-10542409.917117646,1.301399698860822,43109.0
3708160.8851945824,-10542409.917117646,1.301399698860822,43109.0
3708160.8851945824,-10542409.917117646,1.301399698860822,43109.0
3708181.400240839,-10542444.804646062,1.301429288245523,43109.0
3708181.400240839,-10542444.804646062,1.301429288245523,43109.0
3708181.400240839,-10542444.804646062,1.301429288245523,43109.0
