LATITUDE,LONGITUDE,OBSERVATION DATE
3490716.649125302,-10665946.488254553,43190
3490716.649125302,-10665946.488254553,43190
3490716.649125302,-10665946.488254553,43190
3490716.649125302,-10665946.488254553,43190
3490716.649125302,-10665946.488254553,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
4584384.774571184,-10923144.294063298,43190
3253686.9920108877,-10824230.169400383,43190
3253686.9920108877,-10824230.169400383,43190
3016233.8001305303,-10946355.732595636,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3345495.853316876,-10698112.143799778,43190
4585544.62737726,-10920374.976826934,43190
4585544.62737726,-10920374.976826934,43190
3027543.0089674927,-10836584.874030482,43190
3016233.8001305303,-10946355.732595636,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
3096966.6799724447,-10883787.243565537,43190
